"Section","Subsection","Feature","Classification","Evidence","PlayerSurface","Persistence","TestFamily","KnownLimitation"
"11","11.1 Command Layer","Add breadcrumb navigation.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add consistent back behavior.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add compact and expanded panel modes.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add information-density presets.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add pinned contacts.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add compare mode for destinations, fleets, and contracts.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add a notification inbox.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add warning categories and filters.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add an operations log with timestamps.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add a pause-and-plan mode.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add map search.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add map bookmarks.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add route preview with fuel, time, danger, and likely contacts.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.1 Command Layer","Add visible automation rules for delegated fleets.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add scalable target cards.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add clearer shield facing.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add clearer subsystem damage priority.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add clearer allied order status.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add formation visualization.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add missile-threat warnings.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add incoming-strike warnings.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add collision alerts.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add offscreen threat indicators.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add configurable combat log verbosity.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add HUD presets for command, piloting, accessibility, and screenshots.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"11","11.2 Tactical HUD","Add screenshot mode.","PARTIAL","OperationsInformationCommandSystem; Renderer; CampaignSystem","campaign command tabs and tactical HUD","operationsExpansionState","OperationsInformationCommandSystemTest; CampaignStrategicUiReadabilityTest","Existing UI is live; expansion preferences are not all surfaced."
"12","12.1 Visuals","Complete unique ship skins for every major faction and hull family.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add damage-stage variants for all important hulls.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add destroyed multipart variants.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add faction-specific turret skins.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add engine plume variants.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add shield-impact variants.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add faction-specific missile trails.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add station module art.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add environmental prop sets.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add portrait sets for recurring officers and captains.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add map icons with silhouette readability at multiple zoom levels.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add consistent UI art guidelines and spacing tokens.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.1 Visuals","Add visual regression screenshots for major screens.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add faction-specific weapon audio identities.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add layered engine audio by hull size and damage state.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add shield, armor, and subsystem impact differentiation.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add station ambience.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add map-layer ambience.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add battle-intensity music transitions.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add low-resource warning tones.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add incoming-strike warnings.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add radio distortion under jamming.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add voice-line cooldown and priority rules.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add dynamic mix ducking for important alerts.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"12","12.2 Audio","Add accessibility-friendly audio captions.","CATALOG_ONLY","ProductionReadinessLongevitySystem","asset manifests and existing presentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Capability booleans are not verified final-asset inventories."
"13","","Add multiple save slots.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add autosave rotation.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add visible checkpoint metadata.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add save migration tests for every schema revision.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add corrupt-save recovery.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add campaign seed display and sharing.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add battle replay files.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add campaign event logs suitable for bug reports.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add a post-campaign statistics screen.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add new-game-plus modifiers.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add challenge seeds.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add daily or weekly scenario seeds.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add custom scenario setup.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"13","","Add mod-friendly data files for hulls, weapons, factions, missions, and balance.","CATALOG_ONLY","ProductionReadinessLongevitySystem","compact readout API only","productionReadinessState","ProductionReadinessLongevitySystemTest","Save-slot, replay, and longevity entries are catalogs, not complete flows."
"14","","Split oversized systems into clearer ownership boundaries.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Separate campaign simulation, tactical simulation, UI projection, persistence, and presentation.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Replace ad hoc state mutation with explicit transition APIs.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add typed IDs for fleets, battles, locations, ships, prompts, and contracts.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add invariant checks for stale references.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add invariant checks for duplicate ownership.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add invariant checks for impossible overlay combinations.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add structured event logging.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add deterministic simulation mode.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add scenario fixtures for common bug reports.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add headless campaign playback.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add headless tactical battle playback.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add performance budgets enforced in CI.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add asset validation tooling.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add missing-asset reports.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add duplicate-asset reports.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add automated screenshot capture.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add save-schema diff documentation.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add a content-authoring validator.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"14","","Add a balance-data export for spreadsheet analysis.","CATALOG_ONLY","ProductionReadinessLongevitySystem","developer documentation","productionReadinessState","ProductionReadinessLongevitySystemTest","Architecture and tooling entries require executable enforcement."
"15","","Add one-click smoke scenarios for campaign start, mining, docking, travel, intercept, tactical entry, victory, retreat, and save/load.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add overlay-state permutation tests.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add hotkey-context permutation tests.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add faction-hostility matrix tests.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add fleet-director long-run tests.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add economy long-run tests.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add route-risk forecast accuracy tests.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add tactical continuity tests for every encounter family.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add persistent-ship casualty reconciliation tests.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add strike-targeting tests for every strike family.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add sensor-certainty decay tests.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add accessibility screenshot checks.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add UI hitbox-to-render-bound tests for every clickable panel.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add memory-usage regression checks.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add frame-time regression checks.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add save compatibility fixtures from old versions.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"15","","Add randomized fuzz tests for campaign transitions.","CATALOG_ONLY","ProductionReadinessLongevitySystem","test inventory","productionReadinessState","ProductionReadinessLongevitySystemTest","Matrix entries are not all executable CI suites."
"16","","Add cooperative multiplayer with shared command roles.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add asynchronous campaign sharing.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add skirmish fleet-builder mode.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add scenario editor.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add mission editor.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add faction editor.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add Steam Workshop-style mod packaging.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add procedural star-system generation.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add branching campaign chapters.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add faction campaigns with different command fantasies.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add playable Green defense campaign.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add playable Yellow trade-and-survival campaign.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add playable Red offensive campaign.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add rogue-AI survival campaign.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add persistent metagame unlocks that do not undermine campaign balance.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add spectator mode for autonomous fleet wars.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add exportable after-action reports.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"16","","Add cinematic replay camera tools.","CATALOG_ONLY","StretchGoalsFleetDoctrineSystem","compact readout API only","fleetDoctrineExpansionState","StretchGoalsFleetDoctrineSystemTest","Stretch goals are capability flags until implemented or de-scoped."
"17","","Stability and state-machine hardening checklist.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
"17","","Performance budget and asset-lifetime checklist.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
"17","","First-hour onboarding redesign.","DESIGN_ONLY","docs/CANDIDATE_EXTRACTION_PACKS.md","documentation index","n/a","StretchGoalsFleetDoctrineSystemTest","Index entries are planning references."
